recipient_id,recipient_name,category,subcategory,book_title,publisher,award_status,year,location,publication,show,company,restaurant_name,project
54418,"Chutatip ""Nok"" Suntaranon",Restaurant & Chef,Best Chef Mid-Atlantic,,,Winner,2023,"Philadelphia, Pennsylvania",,,,Kalaya,
54315,David Utterback,Restaurant & Chef,Best Chef Midwest,,,Nominee,2023,"Omaha, Nebraska",,,,Yoshitomo,
54380,Sanaa Abourezk,Restaurant & Chef,Best Chef Midwest,,,Nominee,2023,"Sioux Falls, South Dakota",,,,Sanaa's Gourmet Mediterranean,
54522,Gregory Leon,Restaurant & Chef,Best Chef Midwest,,,Nominee,2023,"Milwaukee, Wisconsin",,,,Amilinda,
54527,Francesco Mangano,Restaurant & Chef,Best Chef Midwest,,,Nominee,2023,"Madison, Wisconsin",,,,Osteria Papavero,
54346,Pam Liberda,Restaurant & Chef,Best Chef Midwest,,,Semifinalist,2023,"Kansas City, Missouri",,,,Waldo Thai,
54353,Adam VanDonge,Restaurant & Chef,Best Chef Midwest,,,Semifinalist,2023,"Topeka, Kansas",,,,The White Linen,
54376,Nicholas Bognar,Restaurant & Chef,Best Chef Midwest,,,Semifinalist,2023,"St. Louis, Missouri",,,,iNDO,
54395,Yia Vang,Restaurant & Chef,Best Chef Midwest,,,Semifinalist,2023,"Minneapolis, Minnesota",,,,Union Hmong Kitchen,
54449,Robert Connoley,Restaurant & Chef,Best Chef Midwest,,,Semifinalist,2023,"St. Louis, Missouri",,,,Bulrush,
54472,Loryn Nalic,Restaurant & Chef,Best Chef Midwest,,,Semifinalist,2023,"Webster Groves, Missouri",,,,Balkan Treat Box,
54491,Michael Corvino,Restaurant & Chef,Best Chef Midwest,,,Semifinalist,2023,"Kansas City, Missouri",,,,Corvino Supper Club & Tasting Room,
54524,Karyn Tomlinson,Restaurant & Chef,Best Chef Midwest,,,Semifinalist,2023,"St. Paul, Minnesota",,,,Myriel,
54525,Paul Urban,Restaurant & Chef,Best Chef Midwest,,,Semifinalist,2023,"Omaha, Nebraska",,,,Block 16,
54526,Jessica Urban,Restaurant & Chef,Best Chef Midwest,,,Semifinalist,2023,"Omaha, Nebraska",,,,Block 16,
54528,Joseph Raney,Restaurant & Chef,Best Chef Midwest,,,Semifinalist,2023,"Custer, South Dakota",,,,Skogen Kitchen,
54529,Dan Jacobs,Restaurant & Chef,Best Chef Midwest,,,Semifinalist,2023,"Milwaukee, Wisconsin",,,,EsterEv,
54530,Danny Van Rite,Restaurant & Chef,Best Chef Midwest,,,Semifinalist,2023,"Milwaukee, Wisconsin",,,,EsterEv,
54532,Christina Nguyen,Restaurant & Chef,Best Chef Midwest,,,Semifinalist,2023,"Minneapolis, Minnesota",,,,Hai Hai,
54533,Samuel S Charles,Restaurant & Chef,Best Chef Midwest,,,Semifinalist,2023,"Cedar Rapids, Iowa",,,,Rodina,
54534,Nicholas Goellner,Restaurant & Chef,Best Chef Midwest,,,Semifinalist,2023,"Kansas City, Missouri",,,,The Antler Room,
54535,Ann Ahmed,Restaurant & Chef,Best Chef Midwest,,,Semifinalist,2023,"Minneapolis, Minnesota",,,,Khâluna,
54523,Andrew Kroeger,Restaurant & Chef,Best Chef Midwest,,,Winner,2023,"Madison, Wisconsin",,,,Fairchild,
54531,Itaru Nagano,Restaurant & Chef,Best Chef Midwest,,,Winner,2023,"Madison, Wisconsin",,,,Fairchild,
54358,ali sabbah,Restaurant & Chef,Best Chef Mountain,,,Nominee,2023,"Salt Lake City, Utah",,,,Mazza,
54466,Suchada Johnson Mrs,Restaurant & Chef,Best Chef Mountain,,,Nominee,2023,"Teton Village, Wyoming",,,,Teton Thaai,
54542,Michael de Leon,Restaurant & Chef,Best Chef Mountain,,,Nominee,2023,"Denver, Colorado",,,,BRUTØ,
54430,Sal Alamilla,Restaurant & Chef,Best Chef Mountain,,,Nominee,2023,"Caldwell, Idaho",,,,Amano,
54327,Paul Naugle,Restaurant & Chef,Best Chef Mountain,,,Semifinalist,2023,"Bozeman, Montana",,,,Izakaya Three Fish,
54336,Michael Annandono,Restaurant & Chef,Best Chef Mountain,,,Semifinalist,2023,"Big Sky, Montana",,,,Michaelangelo's Big Sky,
54354,Andrew Blanton,Restaurant & Chef,Best Chef Mountain,,,Semifinalist,2023,"Whitefish, Montana",,,,Cafe Kandahar,
54445,Briar Handly,Restaurant & Chef,Best Chef Mountain,,,Semifinalist,2023,"Park City, Utah",,,,HANDLE,
54456,Cindhura Reddy,Restaurant & Chef,Best Chef Mountain,,,Semifinalist,2023,"Denver, Colorado",,,,Spuntino,
54457,Dan Ansotegui,Restaurant & Chef,Best Chef Mountain,,,Semifinalist,2023,"Boise, Idaho",,,,Ansots,
54536,Barclay Dodge,Restaurant & Chef,Best Chef Mountain,,,Semifinalist,2023,"Aspen, Colorado",,,,Bosq,
54537,andrew fuller,Restaurant & Chef,Best Chef Mountain,,,Semifinalist,2023,"Salt Lake City, Utah",,,,Oquirrh,
54538,Jose Avila,Restaurant & Chef,Best Chef Mountain,,,Semifinalist,2023,"Denver, Colorado",,,,La Diabla Pozole y Mezcal,
54539,Tirhas Hailu,Restaurant & Chef,Best Chef Mountain,,,Semifinalist,2023,"Boise, Idaho",,,,Kibrom's Ethiopian & Eritrean Food,
54540,Youngho Kang,Restaurant & Chef,Best Chef Mountain,,,Semifinalist,2023,"South Jordan, Utah",,,,The Angry Korean,
54541,Peter Kim,Restaurant & Chef,Best Chef Mountain,,,Semifinalist,2023,"South Jordan, Utah",,,,The Angry Korean,
54543,Danny Mowatt,Restaurant & Chef,Best Chef Mountain,,,Semifinalist,2023,"Red Lodge, Montana",,,,PREROGATIvE Kitchen,
54544,Chris Lockhart,Restaurant & Chef,Best Chef Mountain,,,Semifinalist,2023,"Red Lodge, Montana",,,,PREROGATIvE Kitchen,
54545,Logen Crew,Restaurant & Chef,Best Chef Mountain,,,Semifinalist,2023,"Salt Lake City, Utah",,,,SLC Eatery,
54546,Paul Chamberlain,Restaurant & Chef,Best Chef Mountain,,,Semifinalist,2023,"Salt Lake City, Utah",,,,SLC Eatery,
54547,Penelope Wong,Restaurant & Chef,Best Chef Mountain,,,Semifinalist,2023,"Denver, Colorado",,,,Yuan Wonton,
54548,Earl James Reynolds,Restaurant & Chef,Best Chef Mountain,,,Semifinalist,2023,"Bigfork, Montana",,,,Stone Hill Kitchen + Bar,
54341,Kris Komori,Restaurant & Chef,Best Chef Mountain,,,Winner,2023,"Boise, Idaho",,,,KIN,
54434,Mary Attea,Restaurant & Chef,Best Chef New York State,,,Nominee,2023,"New York, New York",,,,The Musket Room,
54478,Amanda Cohen,Restaurant & Chef,Best Chef New York State,,,Nominee,2023,"New York, New York",,,,Dirt Candy,
54550,Nasim Alikhani,Restaurant & Chef,Best Chef New York State,,,Nominee,2023,"Brooklyn, New York",,,,Sofreh,
54553,Shaina Loew,Restaurant & Chef,Best Chef New York State,,,Nominee,2023,"Hudson, New York",,,,Cafe Mutton,
54300,Giovanni Cervantes,Restaurant & Chef,Best Chef New York State,,,Semifinalist,2023,"Brooklyn, New York",,,,Taqueria Ramírez,
54351,Hillary Sterling,Restaurant & Chef,Best Chef New York State,,,Semifinalist,2023,"New York, New York",,,,Ci Siamo,
54359,Paolo Garcia Mendoza,Restaurant & Chef,Best Chef New York State,,,Semifinalist,2023,"Nyack, New York",,,,Karenderya,
54378,Anthony Gonçalves,Restaurant & Chef,Best Chef New York State,,,Semifinalist,2023,"White Plains, New York",,,,The Restaurant at Kanopi,
54428,Gerardo Alcaraz,Restaurant & Chef,Best Chef New York State,,,Semifinalist,2023,"Brooklyn, New York",,,,Aldama,
54429,Sohui Kim,Restaurant & Chef,Best Chef New York State,,,Semifinalist,2023,"Brooklyn, New York",,,,Gage & Tollner,
54447,Ayesha Nurdjaja,Restaurant & Chef,Best Chef New York State,,,Semifinalist,2023,"New York, New York",,,,Shukette,
54476,Shenarri Freeman,Restaurant & Chef,Best Chef New York State,,,Semifinalist,2023,"New York, New York",,,,Cadence,
54549,JJ Johnson,Restaurant & Chef,Best Chef New York State,,,Semifinalist,2023,"New York, New York",,,,FIELDTRIP,
54551,Calvin Eng,Restaurant & Chef,Best Chef New York State,,,Semifinalist,2023,"Brooklyn, New York",,,,Bonnie's,
54552,Sara Elbert,Restaurant & Chef,Best Chef New York State,,,Semifinalist,2023,"Bovina, New York",,,,Brushland Eating House,
54554,Charles Gabriel,Restaurant & Chef,Best Chef New York State,,,Semifinalist,2023,"New York, New York",,,,Charles Pan-Fried Chicken,
54555,Franco Sampogna,Restaurant & Chef,Best Chef New York State,,,Semifinalist,2023,"New York, New York",,,,Frevo,
54556,Sol Han,Restaurant & Chef,Best Chef New York State,,,Semifinalist,2023,"New York, New York",,,,LittleMad,
54557,Eric See,Restaurant & Chef,Best Chef New York State,,,Semifinalist,2023,"Brooklyn, New York",,,,Ursula,
54383,Junghyun Park,Restaurant & Chef,Best Chef New York State,,,Winner,2023,"New York, New York",,,,Atomix,
54417,Renee Touponce,Restaurant & Chef,Best Chef Northeast,,,Nominee,2023,"Mystic, Connecticut",,,,The Port of Call,
54563,Valentine Howell,Restaurant & Chef,Best Chef Northeast,,,Nominee,2023,"Boston, Massachusetts",,,,Krasi,
54564,Christian Hunter,Restaurant & Chef,Best Chef Northeast,,,Nominee,2023,"New Preston, Connecticut",,,,Community Table,
54568,Yisha Siu,Restaurant & Chef,Best Chef Northeast,,,Nominee,2023,"Boston, Massachusetts",,,,Yunnan Kitchen,
54333,Paul Callahan,Restaurant & Chef,Best Chef Northeast,,,Semifinalist,2023,"Exeter, New Hampshire",,,,Vino e Vivo,
54344,Derrick Teh,Restaurant & Chef,Best Chef Northeast,,,Semifinalist,2023,"Boston, Massachusetts",,,,SEKALI,
54384,Alganesh Michael,Restaurant & Chef,Best Chef Northeast,,,Semifinalist,2023,"South Burlington, Vermont",,,,A Taste of Abyssinia,
54393,Mojo Hancy-Davis,Restaurant & Chef,Best Chef Northeast,,,Semifinalist,2023,"Burlington, Vermont",,,,May Day,
54400,Yahya Noor,Restaurant & Chef,Best Chef Northeast,,,Semifinalist,2023,"East Boston, Massachusetts",,,,Tawakal Halal Cafe,
54467,Douglass Williams,Restaurant & Chef,Best Chef Northeast,,,Semifinalist,2023,"Boston, Massachusetts",,,,MIDA,
54479,Jeffery philip Fournier,Restaurant & Chef,Best Chef Northeast,,,Semifinalist,2023,"Jackson, New Hampshire",,,,Thompson House Eatery,
54558,Milena Pagán,Restaurant & Chef,Best Chef Northeast,,,Semifinalist,2023,"Providence, Rhode Island",,,,Little Sister,
54559,Isaul Perez,Restaurant & Chef,Best Chef Northeast,,,Semifinalist,2023,"Portland, Maine",,,,Isa Bistro,
54560,Tony Pastor,Restaurant & Chef,Best Chef Northeast,,,Semifinalist,2023,"Portland, Maine",,,,Fore Street,
54561,Robert Andreozzi,Restaurant & Chef,Best Chef Northeast,,,Semifinalist,2023,"Providence, Rhode Island",,,,Pizza Marvin,
54562,Jason LaVerdiere,Restaurant & Chef,Best Chef Northeast,,,Semifinalist,2023,"Lisbon Falls, Maine",,,,Flux,
54565,Sara Jenkins,Restaurant & Chef,Best Chef Northeast,,,Semifinalist,2023,"Rockport, Maine",,,,Nina June,
54566,Ellie Tiglao,Restaurant & Chef,Best Chef Northeast,,,Semifinalist,2023,"Somerville, Massachusetts",,,,Tanám,
54567,Courtney Loreg,Restaurant & Chef,Best Chef Northeast,,,Semifinalist,2023,"Portland, Maine",,,,Woodford Food & Beverage,
54404,Sherry Pocknett,Restaurant & Chef,Best Chef Northeast,,,Winner,2023,"Charlestown, Rhode Island",,,,Sly Fox Den Too,
54448,Aaron Verzosa,Restaurant & Chef,Best Chef Northwest & Pacific,,,Nominee,2023,"Seattle, Washington",,,,Archipelago,
54569,Beau Schooler,Restaurant & Chef,Best Chef Northwest & Pacific,,,Nominee,2023,"Juneau, Alaska",,,,In Bocca Al Lupo,
54571,Joshua Dorcak,Restaurant & Chef,Best Chef Northwest & Pacific,,,Nominee,2023,"Ashland, Oregon",,,,MÄS,
54575,Thomas Pisha-Duffly,Restaurant & Chef,Best Chef Northwest & Pacific,,,Nominee,2023,"Portland, Oregon",,,,Gado Gado,
54316,Dan Koommoo,Restaurant & Chef,Best Chef Northwest & Pacific,,,Semifinalist,2023,"Yakima, Washington",,,,Crafted,
54324,Keaka Lee,Restaurant & Chef,Best Chef Northwest & Pacific,,,Semifinalist,2023,"Honolulu, Hawaii",,,,Kapa Hale,
54325,Renee Trafton,Restaurant & Chef,Best Chef Northwest & Pacific,,,Semifinalist,2023,"Sitka, Alaska",,,,Beak Restaurant,
54343,Crystal Platt,Restaurant & Chef,Best Chef Northwest & Pacific,,,Semifinalist,2023,"Eugene, Oregon",,,,Lion & Owl,
54386,Robert Urquidi,Restaurant & Chef,Best Chef Northwest & Pacific,,,Semifinalist,2023,"Honolulu, Hawaii",,,,Ethel's Grill,
54397,Sun Park,Restaurant & Chef,Best Chef Northwest & Pacific,,,Semifinalist,2023,"Portland, Oregon",,,,Han Oak,
54439,Jonathan Biko,Restaurant & Chef,Best Chef Northwest & Pacific,,,Semifinalist,2023,"Salem, Oregon",,,,Epilogue Kitchen & Cocktails,
54443,David Nichols,Restaurant & Chef,Best Chef Northwest & Pacific,,,Semifinalist,2023,"Seattle, Washington",,,,Eight Row,
54446,Brian Hirata,Restaurant & Chef,Best Chef Northwest & Pacific,,,Semifinalist,2023,"Hilo, Hawaii",,,,Na`au,
54450,Melissa Miranda,Restaurant & Chef,Best Chef Northwest & Pacific,,,Semifinalist,2023,"Seattle, Washington",,,,Musang,
54453,Mutsuko Soma,Restaurant & Chef,Best Chef Northwest & Pacific,,,Semifinalist,2023,"Seattle, Washington",,,,Kamonegi,
54570,Tony Brown,Restaurant & Chef,Best Chef Northwest & Pacific,,,Semifinalist,2023,"Spokane, Washington",,,,Ruins,
54572,Nathan Bentley,Restaurant & Chef,Best Chef Northwest & Pacific,,,Semifinalist,2023,"Anchorage, Alaska",,,,Altura Bistro,
54574,Sheldon Simeon,Restaurant & Chef,Best Chef Northwest & Pacific,,,Semifinalist,2023,"Wailuku, Hawaii",,,,Tiffany's,
54576,Lee Anne Wong,Restaurant & Chef,Best Chef Northwest & Pacific,,,Semifinalist,2023,"Lahaina, Hawaii",,,,Papa'aina,
54573,Vince Nguyen,Restaurant & Chef,Best Chef Northwest & Pacific,,,Winner,2023,"Portland, Oregon",,,,Berlu,
54411,Ana Castro,Restaurant & Chef,Best Chef South,,,Nominee,2023,"New Orleans, Louisiana",,,,Lengua Madre,
54454,Henry Moso,Restaurant & Chef,Best Chef South,,,Nominee,2023,"Orlando, Florida",,,,Kabooki Sushi,
54578,Kumi Omori,Restaurant & Chef,Best Chef South,,,Nominee,2023,"Ocean Springs, Mississippi",,,,Vestige,
54582,Alex Perry,Restaurant & Chef,Best Chef South,,,Nominee,2023,"Ocean Springs, Mississippi",,,,Vestige,
54587,Timothy Hontzas,Restaurant & Chef,Best Chef South,,,Nominee,2023,"Homewood, Alabama",,,,Johnny's Restaurant,
54405,Melissa M. Martin,Restaurant & Chef,Best Chef South,,,Semifinalist,2023,"New Orleans, Louisiana",,,,Mosquito Supper Club,
54588,Blake Aguillard,Restaurant & Chef,Best Chef South,,,Semifinalist,2023,"New Orleans, Louisiana",,,,Saint-Germain,
54407,Michael Stoltzfus,Restaurant & Chef,Best Chef South,,,Semifinalist,2023,"New Orleans, Louisiana",,,,Coquette,
54409,Liz Hollinger,Restaurant & Chef,Best Chef South,,,Semifinalist,2023,"New Orleans, Louisiana",,,,Molly's Rise and Shine,
54410,Colleen Quarls,Restaurant & Chef,Best Chef South,,,Semifinalist,2023,"New Orleans, Louisiana",,,,Molly's Rise and Shine,
54431,Rafael Rios,Restaurant & Chef,Best Chef South,,,Semifinalist,2023,"Bentonville, Arkansas",,,,Yeyo's El Alma de Mexico,
54463,Rick Mace,Restaurant & Chef,Best Chef South,,,Semifinalist,2023,"West Palm Beach, Florida",,,,Tropical Smokehouse,
54470,Timon Balloo,Restaurant & Chef,Best Chef South,,,Semifinalist,2023,"Fort Lauderdale, Florida",,,,The Katherine,
54483,Fernando Chang,Restaurant & Chef,Best Chef South,,,Semifinalist,2023,"Miami, Florida",,,,Itamae,
54484,Nando Chang,Restaurant & Chef,Best Chef South,,,Semifinalist,2023,"Miami, Florida",,,,Itamae,
54485,Valerie Chang,Restaurant & Chef,Best Chef South,,,Semifinalist,2023,"Miami, Florida",,,,Itamae,
54577,Pushkar Marathe,Restaurant & Chef,Best Chef South,,,Semifinalist,2023,"Palm Beach Gardens, Florida",,,,Stage,
54579,Amarys Koenig Herndon,Restaurant & Chef,Best Chef South,,,Semifinalist,2023,"New Orleans, Louisiana",,,,Palm & Pine,
54580,Jordan Herndon,Restaurant & Chef,Best Chef South,,,Semifinalist,2023,"New Orleans, Louisiana",,,,Palm & Pine,
54581,Charly Pierre,Restaurant & Chef,Best Chef South,,,Semifinalist,2023,"New Orleans, Louisiana",,,,Fritai,
54583,Lojo Washington,Restaurant & Chef,Best Chef South,,,Semifinalist,2023,"West Palm Beach, Florida",,,,Queen of Sheeba,
54584,Jeremy Bearman,Restaurant & Chef,Best Chef South,,,Semifinalist,2023,"Lantana, Florida",,,,Oceano Kitchen,
54585,Cindy Bearman,Restaurant & Chef,Best Chef South,,,Semifinalist,2023,"Lantana, Florida",,,,Oceano Kitchen,
54586,Hunter Evans,Restaurant & Chef,Best Chef South,,,Semifinalist,2023,"Jackson, Mississippi",,,,Elvie's,
54589,Francis Guzmán,Restaurant & Chef,Best Chef South,,,Semifinalist,2023,"San Juan, Puerto Rico",,,,Vianda,
54591,Trey Smith,Restaurant & Chef,Best Chef South,,,Semifinalist,2023,"New Orleans, Louisiana",,,,Saint-Germain,
54590,Natalia Vallejo,Restaurant & Chef,Best Chef South,,,Winner,2023,"San Juan, Puerto Rico",,,,Cocina al Fondo,
54312,Sam Fore,Restaurant & Chef,Best Chef Southeast,,,Nominee,2023,"Lexington, Kentucky",,,,Tuk Tuk Sri Lankan Bites,
54423,Josh Habiger,Restaurant & Chef,Best Chef Southeast,,,Nominee,2023,"Nashville, Tennessee",,,,Bastion,
54593,Paul Smith,Restaurant & Chef,Best Chef Southeast,,,Nominee,2023,"Charleston, West Virginia",,,,1010 Bridge,
54596,Sam Hart,Restaurant & Chef,Best Chef Southeast,,,Nominee,2023,"Charlotte, North Carolina",,,,Counter-,
54303,RAMIN MIRZAKHANI,Restaurant & Chef,Best Chef Southeast,,,Semifinalist,2023,"Charleston, West Virginia",,,,Laury's Restaurant,
54335,Aaron Phillips,Restaurant & Chef,Best Chef Southeast,,,Semifinalist,2023,"Atlanta, Georgia",,,,Lazy Betty,
54334,Ron Hsu,Restaurant & Chef,Best Chef Southeast,,,Semifinalist,2023,"Atlanta, Georgia",,,,Lazy Betty,
54363,Trevor Moran,Restaurant & Chef,Best Chef Southeast,,,Semifinalist,2023,"Nashville, Tennessee",,,,Locust,
54375,Dayna Lee-Márquez,Restaurant & Chef,Best Chef Southeast,,,Semifinalist,2023,"Greenville, South Carolina",,,,Comal 864,
54377,Keith D Rhodes,Restaurant & Chef,Best Chef Southeast,,,Semifinalist,2023,"Wilmington, North Carolina",,,,Catch,
54388,Daniel Heinze,Restaurant & Chef,Best Chef Southeast,,,Semifinalist,2023,"Charleston, South Carolina",,,,Vern's,
54392,Isaiah Screetch,Restaurant & Chef,Best Chef Southeast,,,Semifinalist,2023,"Versailles, Kentucky",,,,Spark Community Café,
54597,Stephanie Tyson,Restaurant & Chef,Best Chef Southeast,,,Semifinalist,2023,"Winston-Salem, North Carolina",,,,Sweet Potatoes,
54399,Jessica Shillato,Restaurant & Chef,Best Chef Southeast,,,Semifinalist,2023,"Columbia, South Carolina",,,,Spotted Salamander,
54473,Cody Taylor,Restaurant & Chef,Best Chef Southeast,,,Semifinalist,2023,"Atlanta, Georgia",,,,Heirloom Market BBQ,
54474,Jiyeon Lee,Restaurant & Chef,Best Chef Southeast,,,Semifinalist,2023,"Atlanta, Georgia",,,,Heirloom Market BBQ,
54475,Deborah R VanTrece,Restaurant & Chef,Best Chef Southeast,,,Semifinalist,2023,"Atlanta, Georgia",,,,Twisted Soul Cookhouse & Pours,
54482,Josiah McGaughey,Restaurant & Chef,Best Chef Southeast,,,Semifinalist,2023,"Asheville, North Carolina",,,,Vivian,
54487,Sahar Siddiqi,Restaurant & Chef,Best Chef Southeast,,,Semifinalist,2023,"Decatur, Georgia",,,,Chai Pani,
54594,Dean Neff,Restaurant & Chef,Best Chef Southeast,,,Semifinalist,2023,"Wilmington, North Carolina",,,,Seabird,
54595,Preeti Waas,Restaurant & Chef,Best Chef Southeast,,,Semifinalist,2023,"Raleigh, North Carolina",,,,Cheeni Indian Food Emporium,
54592,Terry Koval,Restaurant & Chef,Best Chef Southeast,,,Winner,2023,"Decatur, Georgia",,,,The Deer and the Dove,
54323,Kaoru AZEUCHI,Restaurant & Chef,Best Chef Southwest,,,Nominee,2023,"Las Vegas, Nevada",,,,KAISEKI YUZU,
54602,Jeff Chanchaleune,Restaurant & Chef,Best Chef Southwest,,,Nominee,2023,"Oklahoma City, Oklahoma",,,,Ma Der Lao Kitchen,
54412,Justin Pioche,Restaurant & Chef,Best Chef Southwest,,,Nominee,2023,"Fruitland, New Mexico",,,,Pioche Food Group,
54481,Oscar Amador,Restaurant & Chef,Best Chef Southwest,,,Nominee,2023,"Las Vegas, Nevada",,,,Anima by EDO,
54364,Luis Medina,Restaurant & Chef,Best Chef Southwest,,,Semifinalist,2023,"Santa Fe, New Mexico",,,,El Chile Toreado,
54366,Jimmy Li,Restaurant & Chef,Best Chef Southwest,,,Semifinalist,2023,"Las Vegas, Nevada",,,,ShangHai Taste,
54381,Jaren Bates S,Restaurant & Chef,Best Chef Southwest,,,Semifinalist,2023,"Sedona, Arizona",,,,The Table at Junipine,
54382,Brett Vibber,Restaurant & Chef,Best Chef Southwest,,,Semifinalist,2023,"Sedona, Arizona",,,,The Table at Junipine,
54385,Basit Gauba,Restaurant & Chef,Best Chef Southwest,,,Semifinalist,2023,"Albuquerque, New Mexico",,,,Tikka Spice,
54390,David Sellers,Restaurant & Chef,Best Chef Southwest,,,Semifinalist,2023,"Santa Fe, New Mexico",,,,Horno Restaurant,
54365,berenice medina,Restaurant & Chef,Best Chef Southwest,,,Semifinalist,2023,"Santa Fe, New Mexico",,,,El Chile Toreado,
54598,Wendy Garcia,Restaurant & Chef,Best Chef Southwest,,,Semifinalist,2023,"Tucson, Arizona",,,,Tumerico,
54599,Ben Alexander,Restaurant & Chef,Best Chef Southwest,,,Semifinalist,2023,"Tulsa, Oklahoma",,,,Mr. Kims,
54600,Yotaka Martin,Restaurant & Chef,Best Chef Southwest,,,Semifinalist,2023,"Phoenix, Arizona",,,,Lom Wong,
54601,Alex Brennan-Martin,Restaurant & Chef,Best Chef Southwest,,,Semifinalist,2023,"Phoenix, Arizona",,,,Lom Wong,
54603,Yip Cheung,Restaurant & Chef,Best Chef Southwest,,,Semifinalist,2023,"Las Vegas, Nevada",,,,Red Plate,
54604,Paul Wilson,Restaurant & Chef,Best Chef Southwest,,,Semifinalist,2023,"Tulsa, Oklahoma",,,,Sans Murs,
54605,Fernando Herna?ndez,Restaurant & Chef,Best Chef Southwest,,,Semifinalist,2023,"Phoenix, Arizona",,,,Testal,
